Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/09/2027,1180470,31236462,1207547,30736680
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/10/2025,308215,8668877,337734,9480446
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/11/2025,751425,17124130,418426,8844132
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/12/2025,35614,1619658,69256,2577516
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/01/2026,274549,5993490,366589,8206604
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/02/2026,69358,2475643,151658,4441454
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/03/2026,403721,10851101,246793,6085515
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/04/2026,580392,16665613,327950,9251272
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/05/2026,165033,4450550,233707,6048582
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/06/2026,586044,12732382,391880,7681902
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/07/2026,471888,11565998,416063,10147290
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/08/2026,0,599110,48403,2057919
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/09/2026,395472,9842502,338342,8261846
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/10/2026,369820,10137236,344876,9478928
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/11/2026,813030,18592489,425568,8842614
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/12/2026,97218,3088017,76397,2575998
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/01/2027,336154,7461849,373730,8205086
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/02/2027,130963,3944001,158799,4439936
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/03/2027,465325,12319460,253935,6083998
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/04/2027,641996,18133972,335091,9249754
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/05/2027,226637,5918909,240849,6047064
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/06/2027,647649,14200741,399022,7680384
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/07/2027,533493,13034357,423205,10145772
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/08/2027,45372,2067469,55545,2056401
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/09/2027,457077,11310861,345484,8260328
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/10/2025,0,0,26354,2876468
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/11/2025,208610,5102338,345541,7809119
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/12/2025,0,0,65638,425958
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/01/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/02/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/03/2026,38799,2733444,0,475404
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/04/2026,92665,4838909,36325,2492607
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/05/2026,0,0,41498,1659168
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/06/2026,1252,2038315,0,13681
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/07/2026,322100,8182823,225964,5251640
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/08/2026,21241,0,155203,2194204
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2026,97691,3007599,127947,3264030
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/10/2026,0,0,0,1550024
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/11/2026,118099,3469852,292433,6482676
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/12/2026,0,0,12530,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/01/2027,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/02/2027,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/03/2027,0,1100957,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/04/2027,2154,3206422,0,1166164
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/05/2027,0,0,0,332725
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/06/2027,0,405828,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/07/2027,231589,6550336,172855,3925196
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/08/2027,0,0,102094,867760
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2027,7180,1375112,74838,1937587
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2025,308490,7478313,125661,3635978
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2025,253982,5584316,148521,4186944
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2025,0,0,0,550162
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2026,68059,1045587,109340,3183850
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2026,0,0,20796,1913538
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2026,101923,2317934,146592,4639494
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2026,348231,9701618,184560,6864028
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2026,23676,312610,50030,2404972
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2026,0,0,0,725352
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2026,46196,1751384,100765,4498717
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2026,0,0,0,832001
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2026,140256,4375426,0,801019
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2026,267897,6670432,105347,3926397
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2026,213389,4776435,128206,4477362
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2026,0,0,0,840580
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2027,27466,237706,89025,3474268
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2027,0,0,481,2203956
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2027,61330,1510053,126277,4929913
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2027,307638,8893737,164245,7154446
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2027,0,0,29716,2695390
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2027,0,0,0,1015771
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2027,5604,943503,80450,4789136
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2027,0,0,0,1122419
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2027,99663,3567545,0,1091437
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/10/2025,697836,17724521,367827,9822082
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/11/2025,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/12/2025,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/01/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/02/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/03/2026,773376,24328069,39069,3393384
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/04/2026,0,0,11186,954863
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/05/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/06/2026,11588,402201,127269,4871488
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/07/2026,0,0,0,996233
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/08/2026,121811,3358258,153463,4843349
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/09/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/10/2026,609574,16157641,319548,9595895
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/11/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/12/2026,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/01/2027,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/02/2027,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/03/2027,685115,22761189,0,3167197
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/04/2027,0,0,0,728677
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/05/2027,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/06/2027,0,0,78991,4645301
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/07/2027,0,0,0,770046
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/08/2027,33549,1791378,105184,4617162
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/09/2027,0,0,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/10/2025,1189640,34705447,842139,24442269
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/11/2025,650284,19401434,1070620,28188309
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/12/2025,54614,6807560,508064,15838535
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/01/2026,0,2740488,373490,12757846
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/02/2026,769625,20805755,940288,24733547
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/03/2026,932960,29135024,665434,21682984
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/04/2026,936859,32884815,909609,27344285
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/05/2026,1468207,39951158,1500571,37876254
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/06/2026,399152,15209276,1073998,28542820
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/07/2026,1121952,31413607,1407983,34599955
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/08/2026,170337,11098268,817259,22975421
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/09/2026,599461,21892953,843758,24705301
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/10/2026,1024607,33772942,994075,28373391
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/11/2026,485250,18468929,1222556,32119431
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/12/2026,0,5875054,660000,19769657
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/01/2027,0,1807983,525426,16688969
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/02/2027,604592,19873250,1092223,28664669
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/03/2027,767927,28202519,817370,25614107
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/04/2027,771826,31952309,1061544,31275407
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/05/2027,1303174,39018653,1652506,41807376
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/06/2027,234118,14276770,1225934,32473942
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/07/2027,956918,30481101,1559918,38531077
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/08/2027,5304,10165762,969195,26906543
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/09/2027,434428,20960448,995693,28636423
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/10/2025,189035,13254455,25386,1045354
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/11/2025,364567,21767097,185565,8017971
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/12/2025,706973,43894977,74937,3091947
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/01/2026,532529,35051605,190652,7511355
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/02/2026,446912,33305873,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/03/2026,472956,34402165,102480,4783652
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/04/2026,405842,37392140,61382,3060670
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/05/2026,314112,34893255,75117,4072941
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/06/2026,188283,30412854,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/07/2026,472768,46853126,53639,2708142
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/08/2026,265674,37285811,80023,3595484
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/09/2026,241307,38471515,57647,3026908
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/10/2026,376206,47647523,53201,2590972
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/11/2026,551737,56160165,213380,9563588
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/12/2026,894144,78288045,102753,4637564
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/01/2027,719700,69444672,218467,9056972
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/02/2027,634082,67698940,15357,1184193
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/03/2027,660127,68795232,130296,6329270
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/04/2027,593013,71785208,89197,4606288
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/05/2027,501282,69286323,102932,5618558
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/06/2027,375453,64805922,10983,646034
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/07/2027,659939,81246193,81454,4253760
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/08/2027,452845,71678879,107838,5141101
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 1,01/09/2027,428478,72864582,85462,4572526
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/10/2025,198381,10722509,156929,8960415
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/11/2025,215590,9869039,146334,7251325
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/12/2025,12378,218103,0,690037
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/01/2026,415707,19688963,193580,9612275
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/02/2026,21960,185233,30155,1780903
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/03/2026,610820,26841990,104362,6384846
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/04/2026,250367,11816195,76918,5120804
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/05/2026,48746,1467767,29435,2112645
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/06/2026,265871,12617882,34624,2630085
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/07/2026,363571,17618773,156242,8905691
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/08/2026,124937,5183814,74168,4618430
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/09/2026,63361,2354630,7230,1675309
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/10/2026,313733,15432354,165446,9971858
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/11/2026,330942,14578884,154851,8262768
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/12/2026,127731,4927948,6511,1701480
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/01/2027,531059,24398808,202097,10623718
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/02/2027,137312,4895078,38672,2792345
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/03/2027,726173,31551835,112880,7396289
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/04/2027,365719,16526040,85435,6132246
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/05/2027,164098,6177612,37952,3124088
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/06/2027,381223,17327727,43142,3641528
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/07/2027,478924,22328618,164759,9917134
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/08/2027,240290,9893659,82686,5629872
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 2,01/09/2027,178713,7064475,15747,2686752
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/10/2025,1544896,65554815,711661,34693902
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/11/2025,1883427,83742233,101862,5713774
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/12/2025,87751,2773536,82006,4301256
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/01/2026,2642966,117523537,222216,8002970
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/02/2026,0,0,16425,4994916
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/03/2026,0,0,16358,4601967
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/04/2026,2361369,110376192,0,796378
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/05/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/06/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/07/2026,1718603,82711386,236864,14173475
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/08/2026,55940,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/09/2026,518785,18686795,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/10/2026,1921047,80883010,634729,31070213
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/11/2026,2259578,99070429,24931,2090085
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/12/2026,463902,18101732,5074,677567
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/01/2027,3019117,132851732,145285,4379281
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/02/2027,95420,4867677,0,1371228
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/03/2027,183226,7949269,0,978278
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/04/2027,2737520,125704388,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/05/2027,50322,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/06/2027,302165,9599317,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/07/2027,2094754,98039581,159932,10549786
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/08/2027,432090,15162700,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 3,01/09/2027,894936,34014990,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/10/2025,16571,1598289,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/11/2025,0,0,15991,411124
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/12/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/01/2026,345178,10430530,38152,892979
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/02/2026,0,0,6121,71874
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/03/2026,155357,5766662,76168,2172497
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/04/2026,175855,9837375,61516,2753997
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/05/2026,0,0,27496,433590
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/06/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/07/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/08/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/09/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/10/2026,0,604056,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/11/2026,0,0,12565,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/12/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/01/2027,328300,9436297,34726,451323
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/02/2027,0,0,2695,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/03/2027,138479,4772429,72742,1730841
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/04/2027,158977,8843141,58090,2312342
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/05/2027,0,0,24070,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/06/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/07/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/08/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 4,01/09/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/10/2025,532549,19044569,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/11/2025,115488,5406635,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/12/2025,384366,18218866,52022,1964706
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/01/2026,278489,11842066,61193,1966746
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/02/2026,218810,10795035,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/03/2026,722466,32151813,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/04/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/05/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/06/2026,0,0,55917,2334452
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/07/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/08/2026,223516,11451716,48795,1671001
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/09/2026,0,373143,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/10/2026,512454,19385513,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/11/2026,95393,5747579,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/12/2026,364272,18559810,28793,1014649
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/01/2027,258394,12183010,37963,1016689
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/02/2027,198715,11135979,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/03/2027,702371,32492757,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/04/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/06/2027,0,0,32688,1384395
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/07/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/08/2027,203421,11792661,25565,720944
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 5,01/09/2027,0,714087,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/10/2025,216262,12526839,49312,3206926
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/11/2025,18975,1463343,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/12/2025,76562,4642191,70809,4444436
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/01/2026,253998,11562653,118559,5118111
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/02/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/03/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/04/2026,217288,11377790,61900,3498224
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/05/2026,0,0,0,203706
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/06/2026,13575,1042472,2502,521151
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/07/2026,192572,8771851,135948,6063661
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/08/2026,58607,3407412,7790,709851
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/09/2026,138890,6301553,39504,1598964
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/10/2026,241465,13455271,52312,3357828
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/11/2026,44178,2391775,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/12/2026,101765,5570623,73810,4595338
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/01/2027,279201,12491085,121560,5269013
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/02/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/03/2027,18727,471782,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/04/2027,242492,12306222,64900,3649126
ANTIBIOTICO SOLUCIONES INYECTABLE 2,Cliente 6,01/05/2027,12898,858100,0,354608
