Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIACIDO SUSPENSION,Cliente 8,01/09/2027,54340,3042213,24734,1385045
ANTIACIDO SUSPENSION,Cliente 9,01/10/2025,63821,41686,85,475
ANTIACIDO SUSPENSION,Cliente 9,01/11/2025,12657,366818,1314,19658
ANTIACIDO SUSPENSION,Cliente 9,01/12/2025,560,100046,486,4773
ANTIACIDO SUSPENSION,Cliente 9,01/01/2026,13755,15772,26,132
ANTIACIDO SUSPENSION,Cliente 9,01/02/2026,220373,7042182,54,285
ANTIACIDO SUSPENSION,Cliente 9,01/03/2026,59520,7889212,1023,12086
ANTIACIDO SUSPENSION,Cliente 9,01/04/2026,30458,1721203,8250,250670
ANTIACIDO SUSPENSION,Cliente 9,01/05/2026,21143,538571,2133,39849
ANTIACIDO SUSPENSION,Cliente 9,01/06/2026,22797,2803100,1348,17277
ANTIACIDO SUSPENSION,Cliente 9,01/07/2026,26040,1720889,7485,225388
ANTIACIDO SUSPENSION,Cliente 9,01/08/2026,192137,7908877,6330,152320
ANTIACIDO SUSPENSION,Cliente 9,01/09/2026,53,111,10,30
ANTIACIDO SUSPENSION,Cliente 9,01/10/2026,7660,94817,85,475
ANTIACIDO SUSPENSION,Cliente 9,01/11/2026,33895,834326,1314,19658
ANTIACIDO SUSPENSION,Cliente 9,01/12/2026,3587,227556,486,4773
ANTIACIDO SUSPENSION,Cliente 9,01/01/2027,2453,35875,26,132
ANTIACIDO SUSPENSION,Cliente 9,01/02/2027,305544,16017404,54,285
ANTIACIDO SUSPENSION,Cliente 9,01/03/2027,151193,17943967,1023,12086
ANTIACIDO SUSPENSION,Cliente 9,01/04/2027,59476,3914866,8250,250670
ANTIACIDO SUSPENSION,Cliente 9,01/05/2027,37706,1224978,2133,39849
ANTIACIDO SUSPENSION,Cliente 9,01/06/2027,63948,6375636,1348,17277
ANTIACIDO SUSPENSION,Cliente 9,01/07/2027,58675,3914154,7485,225388
ANTIACIDO SUSPENSION,Cliente 9,01/08/2027,277567,17988697,6330,152320
ANTIACIDO SUSPENSION,Cliente 9,01/09/2027,41,255,10,30
ANTIACIDO SUSPENSION,Cliente Otros,01/10/2025,91663,5097552,16021,86033
ANTIACIDO SUSPENSION,Cliente Otros,01/11/2025,103744,5748622,74029,253831
ANTIACIDO SUSPENSION,Cliente Otros,01/12/2025,93478,5278053,62653,113704
ANTIACIDO SUSPENSION,Cliente Otros,01/01/2026,83074,4720703,82926,84903
ANTIACIDO SUSPENSION,Cliente Otros,01/02/2026,109215,6236839,3699,2033
ANTIACIDO SUSPENSION,Cliente Otros,01/03/2026,115085,6598856,833,32
ANTIACIDO SUSPENSION,Cliente Otros,01/04/2026,86536,4947519,86983,18112
ANTIACIDO SUSPENSION,Cliente Otros,01/05/2026,97579,5595153,126374,17126
ANTIACIDO SUSPENSION,Cliente Otros,01/06/2026,108774,6283792,133373,13247
ANTIACIDO SUSPENSION,Cliente Otros,01/07/2026,50136,2813094,65554,4794
ANTIACIDO SUSPENSION,Cliente Otros,01/08/2026,54459,3119051,65591,4209
ANTIACIDO SUSPENSION,Cliente Otros,01/09/2026,68063,3861567,72950,4346
ANTIACIDO SUSPENSION,Cliente Otros,01/10/2026,76311,4255951,33386,567
ANTIACIDO SUSPENSION,Cliente Otros,01/11/2026,91619,5075075,87844,1249
ANTIACIDO SUSPENSION,Cliente Otros,01/12/2026,69281,3894710,57047,689
ANTIACIDO SUSPENSION,Cliente Otros,01/01/2027,55752,3147138,64087,738
ANTIACIDO SUSPENSION,Cliente Otros,01/02/2027,78807,4461010,1209,11
ANTIACIDO SUSPENSION,Cliente Otros,01/03/2027,86891,4971885,5416,25
ANTIACIDO SUSPENSION,Cliente Otros,01/04/2027,59656,3354729,66772,1140
ANTIACIDO SUSPENSION,Cliente Otros,01/05/2027,88911,5023948,110846,2607
ANTIACIDO SUSPENSION,Cliente Otros,01/06/2027,87312,4947926,106691,3814
ANTIACIDO SUSPENSION,Cliente Otros,01/07/2027,58809,3297609,70110,4058
ANTIACIDO SUSPENSION,Cliente Otros,01/08/2027,56038,3176322,63787,6602
ANTIACIDO SUSPENSION,Cliente Otros,01/09/2027,68860,3878681,68377,13291
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/10/2025,598476,6590741,2347,23485
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/11/2025,1045993,34565525,602683,13990007
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/12/2025,852286,36726529,84123,1469577
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/01/2026,7892,116147,2200,16928
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/02/2026,50867,1377205,25037,340838
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/03/2026,605008,30897089,78724,1275470
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/04/2026,151359,3804306,30587,469079
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/05/2026,28260,458116,6571,78821
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/06/2026,44188,803833,18580,248283
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/07/2026,78501,1294825,90722,1250988
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/08/2026,71671,1035964,62148,1057816
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/09/2026,864249,21870023,96466,1860203
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/10/2026,328787,4576459,2347,23485
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/11/2026,809378,20998305,602683,13990007
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/12/2026,824625,21181270,84123,1469577
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/01/2027,18488,185764,2200,16928
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/02/2027,93683,1471684,25037,340838
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/03/2027,777554,20875073,78724,1275470
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/04/2027,195199,3239326,30587,469079
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/05/2027,50007,677070,6571,78821
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/06/2027,52948,845474,18580,248283
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/07/2027,97804,1607895,90722,1250988
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/08/2027,79158,1223118,62148,1057816
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 1,01/09/2027,739938,18392722,96466,1860203
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/10/2025,659682,2985794,527456,14820331
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/11/2025,564535,11230519,501397,14079334
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/12/2025,267,575,1098,6188
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/01/2026,173,408,637,3593
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/02/2026,165299,3923608,187594,4694964
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/03/2026,361,812,1599,9004
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/04/2026,11552,368734,262,1213
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/05/2026,497,5197,154,716
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/06/2026,1832,20679,447,2069
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/07/2026,903887,25185907,836762,22532161
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/08/2026,269731,7236713,281229,7567483
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/09/2026,229,536,908,5118
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/10/2026,962612,8393944,953988,25700828
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/11/2026,688841,14981895,685186,18459962
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/12/2026,24,47,25,58
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/01/2027,18,38,19,45
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/02/2027,133488,3236799,134169,3285012
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/03/2027,28,58,30,69
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/04/2027,34903,941444,7906,91313
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/05/2027,3549,45366,3386,39123
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/06/2027,19752,256003,18644,215327
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/07/2027,1029277,28439026,1025658,28192682
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/08/2027,250711,6879928,250525,6886618
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 2,01/09/2027,22,45,23,53
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/10/2025,932999,21726219,746646,17291960
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/11/2025,387116,8321083,9045,74678
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/12/2025,1931,11055,1509,9133
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/01/2026,982207,24057466,271490,5176987
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/02/2026,63657,1175705,15699,135910
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/03/2026,3671,36428,1086,7889
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/04/2026,5382,51686,1662,7498
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/05/2026,4287,26538,5386,37691
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/06/2026,66494,1334569,13306,220147
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/07/2026,286723,7219664,92962,1727356
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/08/2026,1331684,33440344,591243,13774235
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/09/2026,111474,2717626,44447,1004182
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/10/2026,932999,21726219,746646,17291960
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/11/2026,387116,8321083,9045,74678
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/12/2026,1931,11055,1509,9133
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/01/2027,982207,24057466,271490,5176987
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/02/2027,63657,1175705,15699,135910
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/03/2027,3671,36428,1086,7889
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/04/2027,5382,51686,1662,7498
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/05/2027,4287,26538,5386,37691
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/06/2027,66494,1334569,13306,220147
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/07/2027,286723,7219664,92962,1727356
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/08/2027,1331684,33440344,591243,13774235
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 3,01/09/2027,111474,2717626,44447,1004182
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/10/2025,4906,67503,628,5483
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/11/2025,883188,35428888,544543,20689616
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/12/2025,170049,3807569,126896,2772444
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/01/2026,726,9118,32,77
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/02/2026,357,1370,74,185
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/03/2026,94,238,14,17
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/04/2026,5545,48297,3610,24885
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/05/2026,1058448,39415600,762803,27051321
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/06/2026,977,12578,66,158
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/07/2026,12,24,8,13
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/08/2026,1443086,51844866,849387,29187369
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/09/2026,357670,12647425,267172,9369098
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/10/2026,11841,219952,1319,14646
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/11/2026,2131309,115440939,1143762,55260782
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/12/2026,410365,12406526,266535,7405041
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/01/2027,1753,29711,68,206
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/02/2027,863,4466,157,495
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/03/2027,229,776,31,47
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/04/2027,13384,157373,7584,66468
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/05/2027,2554246,128431183,1602196,72252533
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/06/2027,2358,40986,140,424
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/07/2027,31,81,18,37
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/08/2027,3482455,168930508,1784056,77957793
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 4,01/09/2027,863130,41210174,561169,25024327
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/10/2025,29981,973771,4450523,179053633
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/11/2025,4,15,4,7
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/12/2025,326372,10083005,4494535,164362727
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/01/2026,63,391,984,5609
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/02/2026,88,498,918,5313
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/03/2026,295,1927,1194,6954
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/04/2026,2285,27258,23841,228456
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/05/2026,13740,275220,1221,7338
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/06/2026,16621,273842,4580571,176938127
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/07/2026,114336,2481002,4199768,162439638
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/08/2026,20959,321023,3702186,141982239
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/09/2026,22224,290371,28225,269781
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/10/2026,30825,634841,7567069,351222221
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/11/2026,5,9,9,16
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/12/2026,350037,7805963,7284787,326051810
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/01/2027,713,4417,384652,7147145
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/02/2027,746,4648,334597,6424684
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/03/2027,2350,16912,568465,10898854
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/04/2027,1622,19914,234,917
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/05/2027,44165,826836,594366,12111038
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/06/2027,48067,791617,9441218,430098985
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/07/2027,195077,4067139,9135714,416055627
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/08/2027,44787,721005,5662945,258410372
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 5,01/09/2027,9228,135656,249,979
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/10/2025,1949,22944,180,60042
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/11/2025,993928,52770493,197,20641
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/12/2025,13281,526500,435,49830
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/01/2026,719509,37464842,211401,90999692
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/02/2026,5912,121920,29511,11626077
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/03/2026,470961,22877359,136262,48783318
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/04/2026,45424,1396294,176,10284
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/05/2026,79809,2641475,306651,100160126
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/06/2026,63237,1706086,362950,113164348
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/07/2026,264845,12543551,447,22245
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/08/2026,693,7639,485,23229
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/09/2026,7857,131147,253446,74069466
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/10/2026,4116,65750,4087,3997792
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/11/2026,107296,3472713,11,1504
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/12/2026,25332,1111388,12680,6755176
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/01/2027,617991,33817363,197538,218639248
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/02/2027,11086,276653,73291,72025139
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/03/2027,433092,21983396,163039,152054783
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/04/2027,8086,164397,12,1046
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/05/2027,110476,4114788,364196,328075106
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/06/2027,78918,2470783,262867,230704813
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/07/2027,91743,4551312,20,1564
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/08/2027,706,10405,21,1600
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 6,01/09/2027,13799,291491,226479,193556803
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/10/2025,285,4844,735,2427
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/11/2025,43,530,195,545
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/12/2025,151,15513,137,509
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/01/2026,13,389,8,10
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/02/2026,4214,5587790,5028,55857
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/03/2026,477,77457,1077,6346
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/04/2026,26899,88750061,61223,1192534
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/05/2026,24683,56158892,7176,54348
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/06/2026,77,48517,21,43
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/07/2026,66,18515,158,463
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/08/2026,12,3064,7,10
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2026,334,966752,373,1662
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/10/2026,368,792733,735,2427
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/11/2026,55,67513,195,545
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/12/2026,190,1455909,137,509
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/01/2027,17,25690,8,10
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/02/2027,5168,247654594,5028,55857
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/03/2027,579,2216207,1077,6346
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/04/2027,32292,1582459362,61223,1192534
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/05/2027,29344,605582367,7176,54348
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/06/2027,91,308776,21,43
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/07/2027,78,68264,158,463
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/08/2027,14,6464,7,10
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 7,01/09/2027,384,1158893,373,1662
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2025,27181,384872,17819,229070
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2025,9584,80452,2293,17121
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2025,110,349,42,123
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2026,167,611,70,219
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2026,26,60,15,32
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2026,1324,8780,3119,25051
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2026,3541,22897,329,1456
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2026,774,4551,1807,12492
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2026,64,279,32,78
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2026,19,48,64,204
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2026,27,75,118,432
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2026,100,276,9,16
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/10/2026,22608,291580,15349,189878
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/11/2026,3520,28169,2293,17121
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/12/2026,63,194,42,123
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/01/2027,93,324,70,219
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/02/2027,17,39,15,32
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/03/2027,2564,17615,3119,25051
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/04/2027,1386,8484,329,1456
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/05/2027,1464,9134,1807,12492
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/06/2027,39,159,32,78
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/07/2027,52,144,64,204
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/08/2027,79,232,118,432
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 8,01/09/2027,58,158,9,16
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/10/2025,164,537,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/11/2025,167,773,868,6461
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/12/2025,1970,15594,734,5454
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/01/2026,946,8508,339,2617
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/02/2026,262,1780,114,402
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/03/2026,1143,8405,577,4082
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/04/2026,647,3588,734,5454
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/05/2026,10266,105862,167,583
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/06/2026,13448,164484,577,4280
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/07/2026,57,152,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/08/2026,7210,70458,991,7715
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/09/2026,51,122,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/10/2026,322,1112,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/11/2026,304,1459,6149,73818
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/12/2026,3313,27138,4953,59446
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/01/2027,1494,13801,1835,23268
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/02/2027,392,2716,15,34
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/03/2027,1624,12153,3636,41054
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/04/2027,881,4952,4953,59446
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/05/2027,13453,140221,19,43
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/06/2027,17049,210233,3636,43625
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/07/2027,70,189,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/08/2027,8655,84952,7289,92595
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente 9,01/09/2027,60,144,0,0
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/10/2025,2003301,33312374,642753,21205960
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/11/2025,607495,17802117,1005294,32677525
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/12/2025,118101,5093888,241491,7390105
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/01/2026,809617,21270180,381572,12026673
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/02/2026,665812,19862663,864342,25277777
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/03/2026,358537,12494472,512732,16684087
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/04/2026,267953,13788936,675550,21360483
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/05/2026,568660,13635693,688710,21509647
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/06/2026,1732999,42239053,1216188,37373035
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/07/2026,969308,26719453,1016633,33556955
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/08/2026,981529,22782837,792825,25514654
ANTIBIOTICO + ANTIFUNGICO CREMA,Cliente Otros,01/09/2026,375376,14170091,558684,17864773
